,breadcrumb,id,itemType,ldap,menuGroupId,menuId,menuItemId
2014-09-11 18:08:31,BPC - The Owl > Home,1982232,editable_area,bostarce,225,32,0
2014-09-11 18:12:05,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1982283,dasnav_report,bostarce,1558,32,7270
2014-09-11 18:12:12,BPC - The Owl > RMC Internal Insights > Training > Coverage,1982285,abi_report,bostarce,1558,32,7121
2014-09-11 18:12:27,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1982291,dasnav_report,bostarce,1558,32,7270
2014-09-11 18:12:57,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Smokey Mega Dash,1982303,dasnav_report,bostarce,1558,32,7269
2014-09-11 18:13:13,BPC - The Owl > RMC Internal Insights > Training > Quizzes,1982305,abi_report,bostarce,1558,32,7122
2014-09-11 18:22:33,BPC - The Owl > RMC Internal Insights > Training > D2 Training,1982435,abi_report,bostarce,1558,32,7123
2014-09-11 18:23:37,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Questions,1982447,abi_report,bostarce,1558,32,7133
2014-09-11 18:32:18,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1982533,abi_report,bostarce,1557,32,7102
2014-09-11 18:36:09,BPC - The Owl > Documentation > Employee Tenure,1982587,dasnav_report,bostarce,809,32,3519
2014-09-11 18:36:42,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1982598,dasnav_report,bostarce,1558,32,7270
2014-09-11 19:08:25,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Questions,1982859,abi_report,bostarce,1558,32,7133
2014-09-11 19:15:06,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Answers/Usage,1982924,abi_report,bostarce,1558,32,7134
2014-09-11 19:20:25,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Questions,1982957,abi_report,bostarce,1558,32,7133
2014-09-11 19:25:00,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Answers/Usage,1983000,abi_report,bostarce,1558,32,7134
2014-09-11 19:25:01,BPC - The Owl > RMC Internal Insights > AAS Coverage > AAS Answers/Usage,1983001,abi_report,bostarce,1558,32,7134
2014-09-11 20:53:14,BPC - The Owl > Home,1983639,editable_area,jramamurthy,225,32,0
2014-09-11 22:58:26,BPC - The Owl > Home,1984554,editable_area,sarahchurch,225,32,0
2014-09-12 08:25:27,BPC - The Owl > Home,1986525,editable_area,cassiechan,225,32,0
2014-09-12 08:25:45,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1986526,abi_report,cassiechan,1557,32,7102
2014-09-12 17:59:16,BPC - The Owl > Deal Insights > Metrics for Sales  > Detail Data,1990705,abi_report,rcaldeira,1557,32,7117
2014-09-12 18:35:10,BPC - The Owl > Home,1990944,editable_area,ceccarelli,225,32,0
2014-09-12 20:50:27,BPC - The Owl > Home,1991574,editable_area,michaelgrosack,225,32,0
2014-09-12 20:50:38,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1991575,dasnav_report,michaelgrosack,1558,32,7270
2014-09-12 20:51:17,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Contracting Efficiency,1991577,dasnav_report,michaelgrosack,1558,32,7272
2014-09-12 20:51:45,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1991580,abi_report,michaelgrosack,1557,32,7102
2014-09-12 20:54:00,BPC - The Owl > Deal Insights > Legal Deals and Misc > Detail Data,1991588,abi_report,michaelgrosack,1557,32,7119
2014-09-12 21:02:54,BPC - The Owl > Deal Insights > Metrics By Deal Activity > [Beta] Descriptive Statistics,1991636,abi_report,michaelgrosack,1557,32,7106
2014-09-12 21:05:23,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Accountability Summary,1991640,abi_report,michaelgrosack,1557,32,7103
2014-09-12 21:06:12,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1991642,abi_report,michaelgrosack,1557,32,7102
2014-09-12 21:44:10,BPC - The Owl > Home,1991860,editable_area,rampal,225,32,0
2014-09-12 21:45:01,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1991865,dasnav_report,rampal,1558,32,7270
2014-09-12 21:45:17,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary By HotKey,1991866,abi_report,rampal,1558,32,7131
2014-09-13 00:31:59,BPC - The Owl > Home,1992466,editable_area,wilsonch,225,32,0
2014-09-13 00:32:00,BPC - The Owl > Home,1992467,editable_area,wilsonch,225,32,0
2014-09-13 00:32:13,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1992468,abi_report,wilsonch,1557,32,7102
2014-09-13 00:32:14,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1992469,dasnav_report,wilsonch,1558,32,7270
2014-09-13 00:32:19,BPC - The Owl > RMC Internal Insights > Training > Quizzes,1992470,abi_report,wilsonch,1558,32,7122
2014-09-14 17:31:34,BPC - The Owl > Home,1993721,editable_area,wilsonch,225,32,0
2014-09-14 17:31:52,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1993722,abi_report,wilsonch,1557,32,7102
2014-09-14 17:32:28,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Accountability Summary,1993723,abi_report,wilsonch,1557,32,7103
2014-09-14 17:33:04,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1993724,abi_report,wilsonch,1557,32,7102
2014-09-14 17:33:11,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,1993725,abi_report,wilsonch,1557,32,7110
2014-09-15 01:08:38,BPC - The Owl > Home,1994165,editable_area,bensonc,225,32,0
2014-09-15 01:08:38,BPC - The Owl > Home,1994166,editable_area,bensonc,225,32,0
2014-09-15 01:08:46,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1994167,dasnav_report,bensonc,1558,32,7270
2014-09-15 01:08:59,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1994168,abi_report,bensonc,1557,32,7102
2014-09-15 06:11:08,BPC - The Owl > Home,1994754,editable_area,jlane,225,32,0
2014-09-15 06:12:09,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1994761,dasnav_report,jlane,1558,32,7270
2014-09-15 06:12:15,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,1994762,abi_report,jlane,1558,32,7125
2014-09-15 06:12:25,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary By HotKey,1994763,abi_report,jlane,1558,32,7131
2014-09-15 06:13:38,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary By HotKey,1994765,abi_report,jlane,1558,32,7131
2014-09-15 09:27:37,BPC - The Owl > Tableau Test,1995826,menu,dmullen,1595,32,0
2014-09-15 10:42:48,BPC - The Owl > Tableau Test,1996289,menu,dmullen,1595,32,0
2014-09-15 10:44:36,BPC - The Owl > Tableau Test,1996300,menu,dmullen,1595,32,0
2014-09-15 10:45:30,BPC - The Owl > Tableau Test,1996304,menu,dmullen,1595,32,0
2014-09-15 11:07:19,BPC - The Owl > Tableau Test,1996365,menu,dmullen,1595,32,0
2014-09-15 15:44:56,BPC - The Owl > Home,1998048,editable_area,daniellaf,225,32,0
2014-09-15 15:45:01,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1998053,abi_report,daniellaf,1557,32,7102
2014-09-15 15:46:02,BPC - The Owl > Home,1998067,editable_area,daniellaf,225,32,0
2014-09-15 15:48:01,BPC - The Owl > Home,1998087,editable_area,ceccarelli,225,32,0
2014-09-15 15:48:09,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1998088,abi_report,ceccarelli,1557,32,7102
2014-09-15 15:49:26,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1998107,abi_report,ceccarelli,1557,32,7102
2014-09-15 15:55:42,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,1998219,abi_report,daniellaf,1557,32,7111
2014-09-15 16:27:54,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1998600,dasnav_report,sarahchurch,1558,32,7270
2014-09-15 16:28:14,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,1998607,abi_report,sarahchurch,1558,32,7125
2014-09-15 16:28:44,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1998614,abi_report,sarahchurch,1557,32,7102
2014-09-15 16:28:58,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1998617,dasnav_report,sarahchurch,1558,32,7270
2014-09-15 16:29:09,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Smokey Mega Dash,1998619,dasnav_report,sarahchurch,1558,32,7269
2014-09-15 16:29:17,BPC - The Owl > RMC Internal Insights > Training > Coverage,1998620,abi_report,sarahchurch,1558,32,7121
2014-09-15 16:29:29,BPC - The Owl > RMC Internal Insights > gCases Queries > CIR Metrics,1998621,abi_report,sarahchurch,1558,32,7129
2014-09-15 16:29:37,BPC - The Owl > RMC Internal Insights > gCases Queries > Queue Management > Volume,1998624,abi_report,sarahchurch,1558,32,7127
2014-09-15 16:30:18,BPC - The Owl > RMC Internal Insights > gCases Queries > CIR Metrics,1998635,abi_report,sarahchurch,1558,32,7129
2014-09-15 16:30:28,BPC - The Owl > Documentation > Deal Data Convergence BRD,1998637,dasnav_report,sarahchurch,809,32,3510
2014-09-15 16:31:21,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,1998640,dasnav_report,sarahchurch,1558,32,7270
2014-09-15 16:31:31,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary By Requestor,1998642,abi_report,sarahchurch,1558,32,7130
2014-09-15 16:31:42,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Smokey Mega Dash,1998643,dasnav_report,sarahchurch,1558,32,7269
2014-09-15 16:32:08,BPC - The Owl > RMC Internal Insights > Training > Coverage,1998647,abi_report,sarahchurch,1558,32,7121
2014-09-15 16:32:09,BPC - The Owl > RMC Internal Insights > gCases Queries > Summary of All Cases,1998648,abi_report,sarahchurch,1558,32,7125
2014-09-15 16:33:41,BPC - The Owl > Home,1998664,editable_area,sarahchurch,225,32,0
2014-09-15 16:33:51,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,1998665,abi_report,sarahchurch,1557,32,7111
2014-09-15 16:36:19,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1998674,abi_report,sarahchurch,1557,32,7102
2014-09-15 16:41:25,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1998737,abi_report,sarahchurch,1557,32,7102
2014-09-15 16:42:06,BPC - The Owl > Deal Insights > Metrics for Sales  > Detail Data,1998739,abi_report,sarahchurch,1557,32,7117
2014-09-15 16:43:52,BPC - The Owl > Home,1998757,editable_area,rbaum,225,32,0
2014-09-15 17:52:09,BPC - The Owl > RMC Internal Insights > Training > Quizzes,1999427,abi_report,rampal,1558,32,7122
2014-09-15 17:58:07,BPC - The Owl > RMC Internal Insights > Training > Quizzes,1999457,abi_report,rampal,1558,32,7122
2014-09-15 18:38:21,BPC - The Owl > Home,1999857,editable_area,bostarce,225,32,0
2014-09-15 18:41:16,BPC - The Owl > Home,1999888,editable_area,bostarce,225,32,0
2014-09-15 18:41:16,BPC - The Owl > Home,1999889,editable_area,bostarce,225,32,0
2014-09-15 18:45:04,BPC - The Owl > RMC Internal Insights > Training > Quizzes,1999901,abi_report,bostarce,1558,32,7122
2014-09-15 18:46:22,BPC - The Owl > Home,1999911,editable_area,bostarce,225,32,0
2014-09-15 18:46:35,BPC - The Owl > Home,1999915,editable_area,bostarce,225,32,0
2014-09-15 18:46:36,BPC - The Owl > Home,1999916,editable_area,bostarce,225,32,0
2014-09-15 18:46:40,BPC - The Owl > Documentation > Deal Data Convergence BRD,1999918,dasnav_report,bostarce,809,32,3510
2014-09-15 18:50:41,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,1999961,abi_report,bostarce,1557,32,7102
2014-09-15 18:50:51,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,1999963,abi_report,bostarce,1557,32,7111
2014-09-15 19:29:28,BPC - The Owl > RMC Internal Insights > Training > Quizzes,2000282,abi_report,ceccarelli,1558,32,7122
2014-09-15 19:31:13,BPC - The Owl > Home,2000296,editable_area,ceccarelli,225,32,0
2014-09-15 19:31:42,BPC - The Owl > Home,2000308,editable_area,ceccarelli,225,32,0
2014-09-15 19:34:44,BPC - The Owl > RMC Internal Insights > Training > Quizzes,2000340,abi_report,ceccarelli,1558,32,7122
2014-09-15 21:11:49,BPC - The Owl > Home,2001096,editable_area,bbuchholz,225,32,0
2014-09-15 21:12:06,BPC - The Owl > Home,2001098,editable_area,bbuchholz,225,32,0
2014-09-15 21:12:11,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2001103,abi_report,bbuchholz,1557,32,7102
2014-09-15 21:12:58,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2001110,abi_report,bbuchholz,1557,32,7110
2014-09-15 21:13:10,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2001114,abi_report,bbuchholz,1557,32,7111
2014-09-15 21:13:36,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Accountability Summary,2001126,abi_report,bbuchholz,1557,32,7112
2014-09-15 22:28:54,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2001672,abi_report,bostarce,1557,32,7111
2014-09-15 22:42:43,BPC - The Owl > Home,2001739,editable_area,rampal,225,32,0
2014-09-15 22:42:48,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2001740,dasnav_report,rampal,1558,32,7270
2014-09-15 22:43:02,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Smokey Mega Dash,2001741,dasnav_report,rampal,1558,32,7269
2014-09-15 22:53:34,BPC - The Owl > Home,2001796,editable_area,ceccarelli,225,32,0
2014-09-15 22:58:30,BPC - The Owl > Home,2001810,editable_area,ceccarelli,225,32,0
2014-09-15 22:58:33,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2001811,abi_report,ceccarelli,1557,32,7102
2014-09-15 23:18:11,BPC - The Owl > Home,2001892,editable_area,rampal,225,32,0
2014-09-15 23:18:11,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2001893,abi_report,bostarce,1557,32,7111
2014-09-15 23:18:12,BPC - The Owl > Home,2001894,editable_area,rampal,225,32,0
2014-09-15 23:18:19,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2001895,abi_report,rampal,1557,32,7102
2014-09-15 23:22:20,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2001902,abi_report,rampal,1557,32,7108
2014-09-15 23:25:45,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2001915,abi_report,bostarce,1557,32,7110
2014-09-15 23:25:54,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2001916,abi_report,bostarce,1557,32,7111
2014-09-15 23:26:10,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2001917,abi_report,bostarce,1557,32,7110
2014-09-15 23:26:31,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2001921,abi_report,bostarce,1557,32,7111
2014-09-15 23:27:39,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2001927,abi_report,bostarce,1557,32,7110
2014-09-15 23:32:46,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2001954,abi_report,rampal,1557,32,7102
2014-09-15 23:32:46,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2001955,abi_report,rampal,1557,32,7102
2014-09-15 23:32:48,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2001957,abi_report,rampal,1557,32,7102
2014-09-15 23:45:33,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Accountability Summary,2002017,abi_report,rampal,1557,32,7112
2014-09-15 23:46:57,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2002023,abi_report,rampal,1557,32,7108
2014-09-15 23:51:31,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2002057,abi_report,bostarce,1557,32,7102
2014-09-15 23:51:41,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2002058,abi_report,bostarce,1557,32,7110
2014-09-15 23:52:07,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2002059,abi_report,bostarce,1557,32,7111
2014-09-15 23:53:44,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2002060,abi_report,bostarce,1557,32,7111
2014-09-15 23:53:52,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2002061,abi_report,bostarce,1557,32,7110
2014-09-15 23:56:03,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2002074,abi_report,bostarce,1557,32,7111
2014-09-15 23:56:36,BPC - The Owl > Updates,2002080,dasnav_report,bostarce,1586,32,0
2014-09-15 23:56:40,BPC - The Owl > Tableau Test > Efficiency Dash UAT,2002081,tableau_dashboard,bostarce,1595,32,7309
2014-09-15 23:56:53,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2002083,abi_report,bostarce,1557,32,7102
2014-09-16 03:08:58,BPC - The Owl > Home,2002806,editable_area,ceccarelli,225,32,0
2014-09-16 09:22:40,BPC - The Owl > Home,2004081,editable_area,daniellaf,225,32,0
2014-09-16 13:02:29,BPC - The Owl > Home,2004979,editable_area,daniellaf,225,32,0
2014-09-16 14:37:44,BPC - The Owl > Home,2005536,editable_area,sabsandhu,225,32,0
2014-09-16 14:37:59,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2005538,dasnav_report,sabsandhu,1558,32,7270
2014-09-16 14:38:14,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2005539,abi_report,sabsandhu,1557,32,7102
2014-09-16 14:49:22,BPC - The Owl > Home,2005632,editable_area,ceccarelli,225,32,0
2014-09-16 14:49:27,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2005633,abi_report,ceccarelli,1557,32,7102
2014-09-16 14:49:37,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2005634,abi_report,ceccarelli,1557,32,7111
2014-09-16 14:49:39,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2005635,abi_report,ceccarelli,1557,32,7111
2014-09-16 14:51:12,BPC - The Owl > Documentation > Deal Data Convergence BRD,2005649,dasnav_report,ceccarelli,809,32,3510
2014-09-16 14:51:17,BPC - The Owl > Documentation > NEW Unified View,2005651,dasnav_report,ceccarelli,809,32,7135
2014-09-16 15:34:03,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2005941,abi_report,sabsandhu,1557,32,7108
2014-09-16 15:34:28,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2005946,dasnav_report,sabsandhu,1558,32,7270
2014-09-16 15:34:57,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2005949,abi_report,sabsandhu,1557,32,7102
2014-09-16 15:39:41,BPC - The Owl > Home,2005985,editable_area,ceccarelli,225,32,0
2014-09-16 15:45:26,BPC - The Owl > Home,2006024,editable_area,sabsandhu,225,32,0
2014-09-16 15:45:31,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2006026,dasnav_report,sabsandhu,1558,32,7270
2014-09-16 15:45:34,BPC - The Owl > Home,2006027,editable_area,sabsandhu,225,32,0
2014-09-16 15:45:34,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2006028,abi_report,sabsandhu,1557,32,7102
2014-09-16 15:45:44,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2006030,abi_report,sabsandhu,1557,32,7108
2014-09-16 15:47:45,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2006058,abi_report,hab,1557,32,7102
2014-09-16 15:47:45,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2006059,abi_report,hab,1557,32,7102
2014-09-16 16:00:34,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2006190,abi_report,bostarce,1557,32,7102
2014-09-16 16:00:38,BPC - The Owl > Home,2006191,editable_area,bostarce,225,32,0
2014-09-16 16:18:33,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2006323,abi_report,bostarce,1557,32,7102
2014-09-16 16:18:36,BPC - The Owl > Home,2006324,editable_area,sabsandhu,225,32,0
2014-09-16 16:18:37,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006325,abi_report,bostarce,1557,32,7111
2014-09-16 16:20:04,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006332,abi_report,bostarce,1557,32,7111
2014-09-16 16:20:13,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006334,abi_report,bostarce,1557,32,7111
2014-09-16 16:20:21,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006335,abi_report,bostarce,1557,32,7111
2014-09-16 16:20:29,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006340,abi_report,bostarce,1557,32,7111
2014-09-16 16:20:47,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006344,abi_report,bostarce,1557,32,7111
2014-09-16 16:21:54,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006358,abi_report,bostarce,1557,32,7111
2014-09-16 16:24:38,BPC - The Owl > Deal Insights > Legal Deals and Misc > Detail Data,2006375,abi_report,bbuchholz,1557,32,7119
2014-09-16 16:32:21,BPC - The Owl > Deal Insights > Legal Deals and Misc > Detail Data,2006451,abi_report,bbuchholz,1557,32,7119
2014-09-16 16:32:58,BPC - The Owl > Home,2006461,editable_area,sarahyee,225,32,0
2014-09-16 16:36:48,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2006505,dasnav_report,sarahyee,1558,32,7270
2014-09-16 16:36:57,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2006507,abi_report,sarahyee,1557,32,7102
2014-09-16 16:43:03,BPC - The Owl > Deal Insights > Metrics By Deal Approver  >  TAT Summary  ,2006561,abi_report,sarahyee,1557,32,7108
2014-09-16 16:55:29,BPC - The Owl > Home,2006707,editable_area,ceccarelli,225,32,0
2014-09-16 16:55:33,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2006708,dasnav_report,ceccarelli,1558,32,7270
2014-09-16 16:55:40,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2006710,abi_report,ceccarelli,1557,32,7102
2014-09-16 16:55:54,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006711,abi_report,ceccarelli,1557,32,7111
2014-09-16 16:56:03,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006712,abi_report,ceccarelli,1557,32,7111
2014-09-16 16:56:04,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006713,abi_report,ceccarelli,1557,32,7111
2014-09-16 16:57:14,BPC - The Owl > Home,2006737,editable_area,ceccarelli,225,32,0
2014-09-16 16:57:18,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2006738,abi_report,ceccarelli,1557,32,7102
2014-09-16 16:57:21,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006739,abi_report,ceccarelli,1557,32,7111
2014-09-16 17:02:27,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2006793,dasnav_report,sabsandhu,1558,32,7270
2014-09-16 17:20:19,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006902,abi_report,bostarce,1557,32,7111
2014-09-16 17:21:08,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006906,abi_report,bostarce,1557,32,7111
2014-09-16 17:22:07,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006913,abi_report,bostarce,1557,32,7111
2014-09-16 17:22:24,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006914,abi_report,bostarce,1557,32,7111
2014-09-16 17:28:53,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006946,abi_report,ceccarelli,1557,32,7111
2014-09-16 17:29:00,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006948,abi_report,ceccarelli,1557,32,7111
2014-09-16 17:29:20,BPC - The Owl > Home,2006955,editable_area,ceccarelli,225,32,0
2014-09-16 17:29:24,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2006956,abi_report,ceccarelli,1557,32,7102
2014-09-16 17:29:27,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006958,abi_report,ceccarelli,1557,32,7111
2014-09-16 17:30:57,BPC - The Owl > Home,2006975,editable_area,bostarce,225,32,0
2014-09-16 17:31:00,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2006977,abi_report,bostarce,1557,32,7102
2014-09-16 17:31:04,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2006978,abi_report,bostarce,1557,32,7111
2014-09-16 17:31:18,BPC - The Owl > Home,2006985,editable_area,bostarce,225,32,0
2014-09-16 17:31:20,BPC - The Owl > Home,2006986,editable_area,bostarce,225,32,0
2014-09-16 17:31:24,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2006988,abi_report,bostarce,1557,32,7102
2014-09-16 17:31:30,BPC - The Owl > Deal Insights > Metrics by Deal Stage > Geography Summary,2006990,abi_report,bostarce,1557,32,7110
2014-09-16 17:31:50,BPC - The Owl > RMC Internal Insights > Deploy RMC Resources > Controls Heatmap,2006993,dasnav_report,bostarce,1558,32,7270
2014-09-16 17:31:55,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2006995,abi_report,bostarce,1557,32,7102
2014-09-16 17:32:29,BPC - The Owl > Documentation > NEW Unified View,2006999,dasnav_report,bostarce,809,32,7135
2014-09-16 17:37:32,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2007040,abi_report,bostarce,1557,32,7111
2014-09-16 17:37:44,BPC - The Owl > Documentation > NEW Unified View,2007041,dasnav_report,bostarce,809,32,7135
2014-09-16 17:37:51,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2007042,abi_report,bostarce,1557,32,7111
2014-09-16 17:38:57,BPC - The Owl > Documentation > NEW Unified View,2007049,dasnav_report,bostarce,809,32,7135
2014-09-16 17:39:05,BPC - The Owl > Deal Insights > Metrics By Deal Activity > Geography Summary,2007051,abi_report,bostarce,1557,32,7102
2014-09-16 17:39:09,BPC - The Owl > Deal Insights > Metrics by Deal Stage > NEW Geography - Unified Detail,2007052,abi_report,bostarce,1557,32,7111
